MSTRG.4315	MSTRG.4315.1
MSTRG.4317	MSTRG.4317.1
MSTRG.4318	MSTRG.4318.1
MSTRG.4319	MSTRG.4319.1
MSTRG.4316	MSTRG.4316.1
MSTRG.4320	MSTRG.4320.1
MSTRG.4321	MSTRG.4321.1
MSTRG.4323	MSTRG.4323.1
MSTRG.4322	MSTRG.4322.1
MSTRG.4324	MSTRG.4324.1
MSTRG.4325	MSTRG.4325.1
MSTRG.4326	MSTRG.4326.1
MSTRG.4327	MSTRG.4327.1
MSTRG.4328	MSTRG.4328.1
MSTRG.4329	MSTRG.4329.1
MSTRG.4330	MSTRG.4330.1
MSTRG.4331	MSTRG.4331.1
MSTRG.4332	MSTRG.4332.1
MSTRG.4333	MSTRG.4333.1
MSTRG.4334	MSTRG.4334.1
MSTRG.4335	MSTRG.4335.1
MSTRG.4336	MSTRG.4336.1
MSTRG.4337	MSTRG.4337.1
MSTRG.4338	MSTRG.4338.1
MSTRG.4339	MSTRG.4339.1
MSTRG.4340	MSTRG.4340.1
MSTRG.4341	MSTRG.4341.1
MSTRG.4342	MSTRG.4342.1
MSTRG.4343	MSTRG.4343.1
MSTRG.4344	MSTRG.4344.1
MSTRG.4345	MSTRG.4345.1
MSTRG.4346	MSTRG.4346.1
MSTRG.4348	MSTRG.4348.1
MSTRG.4347	MSTRG.4347.1
MSTRG.4350	MSTRG.4350.1
MSTRG.4349	MSTRG.4349.1
MSTRG.4351	MSTRG.4351.1
MSTRG.4352	MSTRG.4352.1
MSTRG.4353	MSTRG.4353.1
MSTRG.4354	MSTRG.4354.1
MSTRG.4355	MSTRG.4355.1
MSTRG.4356	MSTRG.4356.1
MSTRG.4357	MSTRG.4357.1
MSTRG.4358	MSTRG.4358.1
MSTRG.4361	MSTRG.4361.1
MSTRG.4361	MSTRG.4361.2
MSTRG.4359	MSTRG.4359.1
MSTRG.4360	MSTRG.4360.1
MSTRG.4362	MSTRG.4362.1
MSTRG.4363	MSTRG.4363.1
MSTRG.4364	MSTRG.4364.1
MSTRG.4365	MSTRG.4365.1
MSTRG.4366	MSTRG.4366.1
MSTRG.4367	MSTRG.4367.1
MSTRG.4368	MSTRG.4368.1
MSTRG.4370	MSTRG.4370.1
MSTRG.4369	MSTRG.4369.1
MSTRG.4371	MSTRG.4371.1
MSTRG.4372	MSTRG.4372.1
MSTRG.4373	MSTRG.4373.1
MSTRG.4374	MSTRG.4374.1
MSTRG.4375	MSTRG.4375.1
MSTRG.4376	MSTRG.4376.1
MSTRG.4377	MSTRG.4377.1
MSTRG.4378	MSTRG.4378.1
MSTRG.4379	MSTRG.4379.1
MSTRG.4380	MSTRG.4380.1
MSTRG.4381	MSTRG.4381.1
MSTRG.4382	MSTRG.4382.1
MSTRG.4383	MSTRG.4383.1
MSTRG.4384	MSTRG.4384.1
MSTRG.4385	MSTRG.4385.1
MSTRG.4386	MSTRG.4386.1
MSTRG.4387	MSTRG.4387.1
MSTRG.4388	MSTRG.4388.1
MSTRG.4389	MSTRG.4389.1
MSTRG.4390	MSTRG.4390.1
MSTRG.4391	MSTRG.4391.1
MSTRG.4392	MSTRG.4392.1
MSTRG.4393	MSTRG.4393.1
MSTRG.4394	MSTRG.4394.1
MSTRG.4395	MSTRG.4395.1
MSTRG.4397	MSTRG.4397.1
MSTRG.4396	MSTRG.4396.1
MSTRG.4398	MSTRG.4398.1
MSTRG.4399	MSTRG.4399.1
MSTRG.4400	MSTRG.4400.1
MSTRG.4401	MSTRG.4401.1
MSTRG.4402	MSTRG.4402.1
MSTRG.4403	MSTRG.4403.1
MSTRG.4404	MSTRG.4404.1
MSTRG.4405	MSTRG.4405.1
MSTRG.4406	MSTRG.4406.1
MSTRG.4409	MSTRG.4409.1
MSTRG.4410	MSTRG.4410.1
MSTRG.4407	MSTRG.4407.1
MSTRG.4408	MSTRG.4408.1
MSTRG.4411	MSTRG.4411.1
MSTRG.4412	MSTRG.4412.1
MSTRG.4413	MSTRG.4413.1
MSTRG.4414	MSTRG.4414.1
MSTRG.4415	MSTRG.4415.1
MSTRG.4416	MSTRG.4416.1
MSTRG.4418	MSTRG.4418.1
MSTRG.4417	MSTRG.4417.1
MSTRG.4419	MSTRG.4419.1
MSTRG.4420	MSTRG.4420.1
MSTRG.4421	MSTRG.4421.1
MSTRG.4422	MSTRG.4422.1
MSTRG.4423	MSTRG.4423.1
MSTRG.4424	MSTRG.4424.1
MSTRG.4425	MSTRG.4425.1
MSTRG.4426	MSTRG.4426.1
MSTRG.4427	MSTRG.4427.1
MSTRG.4428	MSTRG.4428.1
MSTRG.4429	MSTRG.4429.1
MSTRG.4430	MSTRG.4430.1
MSTRG.4431	MSTRG.4431.1
MSTRG.4432	MSTRG.4432.1
MSTRG.4433	MSTRG.4433.1
MSTRG.4434	MSTRG.4434.1
MSTRG.4435	MSTRG.4435.1
MSTRG.4436	MSTRG.4436.1
MSTRG.4437	MSTRG.4437.1
MSTRG.4438	MSTRG.4438.1
MSTRG.4439	MSTRG.4439.1
MSTRG.4440	MSTRG.4440.1
MSTRG.4441	MSTRG.4441.1
MSTRG.4442	MSTRG.4442.1
MSTRG.4443	MSTRG.4443.1
MSTRG.4444	MSTRG.4444.1
MSTRG.4446	MSTRG.4446.1
MSTRG.4445	MSTRG.4445.1
MSTRG.4447	MSTRG.4447.1
MSTRG.4448	MSTRG.4448.1
MSTRG.4449	MSTRG.4449.1
MSTRG.4450	MSTRG.4450.1
MSTRG.4451	MSTRG.4451.1
MSTRG.4452	MSTRG.4452.1
MSTRG.4453	MSTRG.4453.1
MSTRG.4454	MSTRG.4454.1
MSTRG.4455	MSTRG.4455.1
MSTRG.4456	MSTRG.4456.1
MSTRG.4457	MSTRG.4457.1
MSTRG.4458	MSTRG.4458.1
MSTRG.4459	MSTRG.4459.1
MSTRG.4460	MSTRG.4460.1
MSTRG.4461	MSTRG.4461.1
MSTRG.4462	MSTRG.4462.1
MSTRG.4463	MSTRG.4463.1
MSTRG.4464	MSTRG.4464.1
MSTRG.4465	MSTRG.4465.1
MSTRG.4466	MSTRG.4466.1
MSTRG.4467	MSTRG.4467.1
MSTRG.4468	MSTRG.4468.1
MSTRG.4469	MSTRG.4469.1
MSTRG.4470	MSTRG.4470.1
MSTRG.4471	MSTRG.4471.1
MSTRG.4472	MSTRG.4472.1
MSTRG.4473	MSTRG.4473.1
MSTRG.4474	MSTRG.4474.1
MSTRG.4475	MSTRG.4475.1
MSTRG.4476	MSTRG.4476.1
MSTRG.4477	MSTRG.4477.1
MSTRG.4478	MSTRG.4478.1
MSTRG.4479	MSTRG.4479.1
MSTRG.4480	MSTRG.4480.1
MSTRG.4481	MSTRG.4481.1
MSTRG.4482	MSTRG.4482.1
MSTRG.4483	MSTRG.4483.1
MSTRG.4484	MSTRG.4484.1
MSTRG.4485	MSTRG.4485.1
MSTRG.4486	MSTRG.4486.1
MSTRG.4487	MSTRG.4487.1
MSTRG.4488	MSTRG.4488.1
MSTRG.4489	MSTRG.4489.1
MSTRG.4490	MSTRG.4490.1
MSTRG.4491	MSTRG.4491.1
MSTRG.4492	MSTRG.4492.1
MSTRG.4493	MSTRG.4493.1
MSTRG.4494	MSTRG.4494.1
MSTRG.4495	MSTRG.4495.1
MSTRG.4496	MSTRG.4496.1
MSTRG.4497	MSTRG.4497.1
MSTRG.4498	MSTRG.4498.1
MSTRG.4499	MSTRG.4499.1
MSTRG.4500	MSTRG.4500.1
MSTRG.4501	MSTRG.4501.1
MSTRG.4502	MSTRG.4502.1
MSTRG.4503	MSTRG.4503.1
MSTRG.4504	MSTRG.4504.1
MSTRG.4505	MSTRG.4505.1
MSTRG.4506	MSTRG.4506.1
MSTRG.4507	MSTRG.4507.1
MSTRG.4508	MSTRG.4508.1
MSTRG.4509	MSTRG.4509.1
MSTRG.4510	MSTRG.4510.1
MSTRG.4511	MSTRG.4511.1
MSTRG.4512	MSTRG.4512.1
MSTRG.4513	MSTRG.4513.1
MSTRG.4514	MSTRG.4514.1
MSTRG.4515	MSTRG.4515.1
MSTRG.4516	MSTRG.4516.1
MSTRG.4517	MSTRG.4517.1
MSTRG.4518	MSTRG.4518.1
MSTRG.4519	MSTRG.4519.1
MSTRG.4520	MSTRG.4520.1
MSTRG.4521	MSTRG.4521.1
MSTRG.4522	MSTRG.4522.1
MSTRG.4523	MSTRG.4523.1
MSTRG.4524	MSTRG.4524.1
MSTRG.4525	MSTRG.4525.1
MSTRG.4526	MSTRG.4526.1
MSTRG.4527	MSTRG.4527.1
MSTRG.4528	MSTRG.4528.1
MSTRG.4529	MSTRG.4529.1
MSTRG.4530	MSTRG.4530.1
MSTRG.4531	MSTRG.4531.1
MSTRG.4532	MSTRG.4532.1
MSTRG.4533	MSTRG.4533.1
MSTRG.4535	MSTRG.4535.1
MSTRG.4534	MSTRG.4534.1
MSTRG.4536	MSTRG.4536.1
MSTRG.4537	MSTRG.4537.1
MSTRG.4539	MSTRG.4539.1
MSTRG.4538	MSTRG.4538.1
MSTRG.4540	MSTRG.4540.1
MSTRG.4541	MSTRG.4541.1
MSTRG.4542	MSTRG.4542.1
MSTRG.4543	MSTRG.4543.1
MSTRG.4544	MSTRG.4544.1
MSTRG.4545	MSTRG.4545.1
MSTRG.4546	MSTRG.4546.1
MSTRG.4547	MSTRG.4547.1
MSTRG.4548	MSTRG.4548.1
MSTRG.4549	MSTRG.4549.1
MSTRG.4550	MSTRG.4550.1
MSTRG.4551	MSTRG.4551.1
MSTRG.4552	MSTRG.4552.1
MSTRG.4553	MSTRG.4553.1
MSTRG.4554	MSTRG.4554.1
MSTRG.4555	MSTRG.4555.1
MSTRG.4556	MSTRG.4556.1
MSTRG.4557	MSTRG.4557.1
MSTRG.4558	MSTRG.4558.1
MSTRG.4559	MSTRG.4559.1
MSTRG.4560	MSTRG.4560.1
MSTRG.4561	MSTRG.4561.1
MSTRG.4562	MSTRG.4562.1
MSTRG.4563	MSTRG.4563.1
MSTRG.4564	MSTRG.4564.1
MSTRG.4565	MSTRG.4565.1
MSTRG.4566	MSTRG.4566.1
MSTRG.4567	MSTRG.4567.1
MSTRG.4568	MSTRG.4568.1
MSTRG.4569	MSTRG.4569.1
MSTRG.4570	MSTRG.4570.1
MSTRG.4571	MSTRG.4571.1
MSTRG.4572	MSTRG.4572.1
MSTRG.4573	MSTRG.4573.1
MSTRG.4574	MSTRG.4574.1
MSTRG.4575	MSTRG.4575.1
MSTRG.4576	MSTRG.4576.1
MSTRG.4577	MSTRG.4577.1
MSTRG.4578	MSTRG.4578.1
MSTRG.4579	MSTRG.4579.1
MSTRG.4580	MSTRG.4580.1
MSTRG.4581	MSTRG.4581.1
MSTRG.4582	MSTRG.4582.1
MSTRG.4583	MSTRG.4583.1
MSTRG.4584	MSTRG.4584.1
MSTRG.4585	MSTRG.4585.1
MSTRG.4586	MSTRG.4586.1
MSTRG.4587	MSTRG.4587.1
MSTRG.4588	MSTRG.4588.1
MSTRG.4589	MSTRG.4589.1
MSTRG.4590	MSTRG.4590.1
MSTRG.4591	MSTRG.4591.1
MSTRG.4592	MSTRG.4592.1
MSTRG.4593	MSTRG.4593.1
MSTRG.4594	MSTRG.4594.1
MSTRG.4595	MSTRG.4595.1
MSTRG.4596	MSTRG.4596.1
MSTRG.4597	MSTRG.4597.1
MSTRG.4598	MSTRG.4598.1
MSTRG.4599	MSTRG.4599.1
MSTRG.4600	MSTRG.4600.1
MSTRG.4601	MSTRG.4601.1
MSTRG.4602	MSTRG.4602.1
MSTRG.4603	MSTRG.4603.1
MSTRG.4604	MSTRG.4604.1
MSTRG.4605	MSTRG.4605.1
MSTRG.4606	MSTRG.4606.1
MSTRG.4607	MSTRG.4607.1
MSTRG.4608	MSTRG.4608.1
MSTRG.4609	MSTRG.4609.1
MSTRG.4610	MSTRG.4610.1
MSTRG.4611	MSTRG.4611.1
MSTRG.4612	MSTRG.4612.1
MSTRG.4613	MSTRG.4613.1
MSTRG.4614	MSTRG.4614.1
MSTRG.4615	MSTRG.4615.1
MSTRG.4616	MSTRG.4616.1
MSTRG.4618	MSTRG.4618.1
MSTRG.4617	MSTRG.4617.1
MSTRG.4619	MSTRG.4619.1
MSTRG.4620	MSTRG.4620.1
MSTRG.4621	MSTRG.4621.1
MSTRG.4622	MSTRG.4622.1
MSTRG.4624	MSTRG.4624.1
MSTRG.4623	MSTRG.4623.1
MSTRG.4625	MSTRG.4625.1
MSTRG.4626	MSTRG.4626.1
MSTRG.4627	MSTRG.4627.1
MSTRG.4628	MSTRG.4628.1
MSTRG.4629	MSTRG.4629.1
MSTRG.4630	MSTRG.4630.1
MSTRG.4631	MSTRG.4631.1
MSTRG.4632	MSTRG.4632.1
MSTRG.4633	MSTRG.4633.1
MSTRG.4634	MSTRG.4634.1
MSTRG.4635	MSTRG.4635.1
MSTRG.4638	MSTRG.4638.1
MSTRG.4638	MSTRG.4638.2
MSTRG.4638	MSTRG.4638.3
MSTRG.4639	MSTRG.4639.1
MSTRG.4636	MSTRG.4636.1
MSTRG.4637	MSTRG.4637.1
MSTRG.4640	MSTRG.4640.1
MSTRG.4640	MSTRG.4640.2
MSTRG.4641	MSTRG.4641.1
MSTRG.4642	MSTRG.4642.1
MSTRG.4643	MSTRG.4643.1
MSTRG.4644	MSTRG.4644.1
MSTRG.4645	MSTRG.4645.1
MSTRG.4646	MSTRG.4646.1
MSTRG.4647	MSTRG.4647.1
MSTRG.4648	MSTRG.4648.1
MSTRG.4649	MSTRG.4649.1
MSTRG.4650	MSTRG.4650.1
MSTRG.4651	MSTRG.4651.1
MSTRG.4652	MSTRG.4652.1
MSTRG.4653	MSTRG.4653.1
MSTRG.4654	MSTRG.4654.1
MSTRG.4655	MSTRG.4655.1
MSTRG.4656	MSTRG.4656.1
MSTRG.4657	MSTRG.4657.1
MSTRG.4658	MSTRG.4658.1
MSTRG.4659	MSTRG.4659.1
MSTRG.4660	MSTRG.4660.1
MSTRG.4661	MSTRG.4661.1
MSTRG.4662	MSTRG.4662.1
MSTRG.4663	MSTRG.4663.1
MSTRG.4664	MSTRG.4664.1
MSTRG.4665	MSTRG.4665.1
MSTRG.4666	MSTRG.4666.1
MSTRG.4667	MSTRG.4667.1
MSTRG.4668	MSTRG.4668.1
MSTRG.4669	MSTRG.4669.1
MSTRG.4670	MSTRG.4670.1
MSTRG.4671	MSTRG.4671.1
MSTRG.4672	MSTRG.4672.1
MSTRG.4673	MSTRG.4673.1
MSTRG.4674	MSTRG.4674.1
MSTRG.4675	MSTRG.4675.1
MSTRG.4676	MSTRG.4676.1
MSTRG.4677	MSTRG.4677.1
MSTRG.4678	MSTRG.4678.1
MSTRG.4679	MSTRG.4679.1
MSTRG.4680	MSTRG.4680.1
MSTRG.4681	MSTRG.4681.1
MSTRG.4682	MSTRG.4682.1
MSTRG.4683	MSTRG.4683.1
MSTRG.4684	MSTRG.4684.1
MSTRG.4685	MSTRG.4685.1
MSTRG.4686	MSTRG.4686.1
MSTRG.4687	MSTRG.4687.1
MSTRG.4688	MSTRG.4688.1
MSTRG.4689	MSTRG.4689.1
MSTRG.4691	MSTRG.4691.1
MSTRG.4690	MSTRG.4690.1
MSTRG.4692	MSTRG.4692.1
MSTRG.4693	MSTRG.4693.1
MSTRG.4694	MSTRG.4694.1
MSTRG.4695	MSTRG.4695.1
MSTRG.4696	MSTRG.4696.1
MSTRG.4697	MSTRG.4697.1
MSTRG.4698	MSTRG.4698.1
MSTRG.4699	MSTRG.4699.1
MSTRG.4700	MSTRG.4700.1
MSTRG.4701	MSTRG.4701.1
MSTRG.4702	MSTRG.4702.1
MSTRG.4704	MSTRG.4704.1
MSTRG.4703	MSTRG.4703.1
MSTRG.4705	MSTRG.4705.1
MSTRG.4706	MSTRG.4706.1
MSTRG.4707	MSTRG.4707.1
MSTRG.4708	MSTRG.4708.1
MSTRG.4709	MSTRG.4709.1
MSTRG.4710	MSTRG.4710.1
MSTRG.4711	MSTRG.4711.1
MSTRG.4712	MSTRG.4712.1
MSTRG.4713	MSTRG.4713.1
MSTRG.4715	MSTRG.4715.1
MSTRG.4714	MSTRG.4714.1
MSTRG.4716	MSTRG.4716.1
MSTRG.4717	MSTRG.4717.1
MSTRG.4718	MSTRG.4718.1
MSTRG.4719	MSTRG.4719.1
MSTRG.4720	MSTRG.4720.1
MSTRG.4721	MSTRG.4721.1
MSTRG.4722	MSTRG.4722.1
MSTRG.4723	MSTRG.4723.1
MSTRG.4724	MSTRG.4724.1
MSTRG.4725	MSTRG.4725.1
MSTRG.4726	MSTRG.4726.1
MSTRG.4727	MSTRG.4727.1
MSTRG.4728	MSTRG.4728.1
MSTRG.4729	MSTRG.4729.1
MSTRG.4730	MSTRG.4730.1
MSTRG.4731	MSTRG.4731.1
MSTRG.4732	MSTRG.4732.1
MSTRG.4733	MSTRG.4733.1
MSTRG.4734	MSTRG.4734.1
MSTRG.4735	MSTRG.4735.1
MSTRG.4736	MSTRG.4736.1
MSTRG.4737	MSTRG.4737.1
MSTRG.4738	MSTRG.4738.1
MSTRG.4739	MSTRG.4739.1
MSTRG.4740	MSTRG.4740.1
MSTRG.4741	MSTRG.4741.1
MSTRG.4742	MSTRG.4742.1
MSTRG.4743	MSTRG.4743.1
MSTRG.4744	MSTRG.4744.1
MSTRG.4745	MSTRG.4745.1
MSTRG.4746	MSTRG.4746.1
MSTRG.4747	MSTRG.4747.1
MSTRG.4748	MSTRG.4748.1
MSTRG.4749	MSTRG.4749.1
MSTRG.4750	MSTRG.4750.1
MSTRG.4751	MSTRG.4751.1
MSTRG.4752	MSTRG.4752.1
MSTRG.4753	MSTRG.4753.1
MSTRG.4754	MSTRG.4754.1
MSTRG.4755	MSTRG.4755.1
MSTRG.4759	MSTRG.4759.1
MSTRG.4760	MSTRG.4760.1
MSTRG.4761	MSTRG.4761.1
MSTRG.4762	MSTRG.4762.1
MSTRG.4763	MSTRG.4763.1
MSTRG.4756	MSTRG.4756.1
MSTRG.4757	MSTRG.4757.1
MSTRG.4758	MSTRG.4758.1
MSTRG.4764	MSTRG.4764.1
MSTRG.4765	MSTRG.4765.1
MSTRG.4766	MSTRG.4766.1
MSTRG.4767	MSTRG.4767.1
MSTRG.4768	MSTRG.4768.1
MSTRG.4769	MSTRG.4769.1
MSTRG.4770	MSTRG.4770.1
MSTRG.4771	MSTRG.4771.1
MSTRG.4772	MSTRG.4772.1
MSTRG.4773	MSTRG.4773.1
MSTRG.4774	MSTRG.4774.1
MSTRG.4775	MSTRG.4775.1
MSTRG.4776	MSTRG.4776.1
MSTRG.4777	MSTRG.4777.1
MSTRG.4778	MSTRG.4778.1
MSTRG.4779	MSTRG.4779.1
MSTRG.4780	MSTRG.4780.1
MSTRG.4781	MSTRG.4781.1
MSTRG.4782	MSTRG.4782.1
MSTRG.4783	MSTRG.4783.1
MSTRG.4783	MSTRG.4783.2
MSTRG.4784	MSTRG.4784.1
MSTRG.4785	MSTRG.4785.1
MSTRG.4786	MSTRG.4786.1
MSTRG.4787	MSTRG.4787.1
MSTRG.4788	MSTRG.4788.1
MSTRG.4789	MSTRG.4789.1
MSTRG.4790	MSTRG.4790.1
MSTRG.4791	MSTRG.4791.1
MSTRG.4792	MSTRG.4792.1
MSTRG.4793	MSTRG.4793.1
MSTRG.4793	MSTRG.4793.2
MSTRG.4794	MSTRG.4794.1
MSTRG.4795	MSTRG.4795.1
MSTRG.4796	MSTRG.4796.1
MSTRG.4797	MSTRG.4797.1
MSTRG.4798	MSTRG.4798.1
MSTRG.4799	MSTRG.4799.1
MSTRG.4800	MSTRG.4800.1
MSTRG.4801	MSTRG.4801.1
MSTRG.4802	MSTRG.4802.1
MSTRG.4803	MSTRG.4803.1
MSTRG.4805	MSTRG.4805.1
MSTRG.4806	MSTRG.4806.1
MSTRG.4807	MSTRG.4807.1
MSTRG.4808	MSTRG.4808.1
MSTRG.4809	MSTRG.4809.1
MSTRG.4810	MSTRG.4810.1
MSTRG.4811	MSTRG.4811.1
MSTRG.4804	MSTRG.4804.1
MSTRG.4812	MSTRG.4812.1
MSTRG.4813	MSTRG.4813.1
MSTRG.4814	MSTRG.4814.1
MSTRG.4815	MSTRG.4815.1
MSTRG.4816	MSTRG.4816.1
MSTRG.4817	MSTRG.4817.1
MSTRG.4818	MSTRG.4818.1
MSTRG.4819	MSTRG.4819.1
MSTRG.4820	MSTRG.4820.1
MSTRG.4821	MSTRG.4821.1
MSTRG.4822	MSTRG.4822.1
MSTRG.4823	MSTRG.4823.1
MSTRG.4824	MSTRG.4824.1
MSTRG.4825	MSTRG.4825.1
MSTRG.4828	MSTRG.4828.1
MSTRG.4828	MSTRG.4828.2
MSTRG.4828	MSTRG.4828.3
MSTRG.4826	MSTRG.4826.1
MSTRG.4827	MSTRG.4827.1
MSTRG.4829	MSTRG.4829.1
MSTRG.4831	MSTRG.4831.1
MSTRG.4830	MSTRG.4830.1
MSTRG.4833	MSTRG.4833.1
MSTRG.4833	MSTRG.4833.2
MSTRG.4833	MSTRG.4833.3
MSTRG.4833	MSTRG.4833.4
MSTRG.4834	MSTRG.4834.1
MSTRG.4832	MSTRG.4832.1
MSTRG.4835	MSTRG.4835.1
MSTRG.4836	MSTRG.4836.1
MSTRG.4837	MSTRG.4837.1
MSTRG.4838	MSTRG.4838.1
MSTRG.4839	MSTRG.4839.1
MSTRG.4840	MSTRG.4840.1
MSTRG.4841	MSTRG.4841.1
MSTRG.4842	MSTRG.4842.1
MSTRG.4843	MSTRG.4843.1
MSTRG.4844	MSTRG.4844.1
MSTRG.4845	MSTRG.4845.1
MSTRG.4847	MSTRG.4847.1
MSTRG.4846	MSTRG.4846.1
MSTRG.4848	MSTRG.4848.1
MSTRG.4849	MSTRG.4849.1
MSTRG.4850	MSTRG.4850.1
MSTRG.4851	MSTRG.4851.1
MSTRG.4852	MSTRG.4852.1
MSTRG.4853	MSTRG.4853.1
MSTRG.4854	MSTRG.4854.1
MSTRG.4855	MSTRG.4855.1
MSTRG.4856	MSTRG.4856.1
MSTRG.4857	MSTRG.4857.1
MSTRG.4858	MSTRG.4858.1
MSTRG.4859	MSTRG.4859.1
MSTRG.4860	MSTRG.4860.1
MSTRG.4861	MSTRG.4861.1
MSTRG.4861	MSTRG.4861.2
MSTRG.4862	MSTRG.4862.1
MSTRG.4863	MSTRG.4863.1
MSTRG.4864	MSTRG.4864.1
MSTRG.4865	MSTRG.4865.1
MSTRG.4866	MSTRG.4866.1
MSTRG.4867	MSTRG.4867.1
MSTRG.4868	MSTRG.4868.1
MSTRG.4869	MSTRG.4869.1
MSTRG.4870	MSTRG.4870.1
MSTRG.4871	MSTRG.4871.1
MSTRG.4872	MSTRG.4872.1
MSTRG.4874	MSTRG.4874.1
MSTRG.4875	MSTRG.4875.1
MSTRG.4873	MSTRG.4873.1
MSTRG.4876	MSTRG.4876.1
MSTRG.4877	MSTRG.4877.1
MSTRG.4878	MSTRG.4878.1
MSTRG.4879	MSTRG.4879.1
MSTRG.4880	MSTRG.4880.1
MSTRG.4881	MSTRG.4881.1
MSTRG.4882	MSTRG.4882.1
MSTRG.4883	MSTRG.4883.1
MSTRG.4884	MSTRG.4884.1
MSTRG.4885	MSTRG.4885.1
MSTRG.4886	MSTRG.4886.1
MSTRG.4887	MSTRG.4887.1
MSTRG.4888	MSTRG.4888.1
MSTRG.4889	MSTRG.4889.1
MSTRG.4890	MSTRG.4890.1
MSTRG.4891	MSTRG.4891.1
MSTRG.4892	MSTRG.4892.1
MSTRG.4893	MSTRG.4893.1
MSTRG.4894	MSTRG.4894.1
MSTRG.4895	MSTRG.4895.1
MSTRG.4896	MSTRG.4896.1
MSTRG.4897	MSTRG.4897.1
MSTRG.4898	MSTRG.4898.1
MSTRG.4899	MSTRG.4899.1
MSTRG.4900	MSTRG.4900.1
MSTRG.4901	MSTRG.4901.1
MSTRG.4902	MSTRG.4902.1
MSTRG.4903	MSTRG.4903.1
MSTRG.4904	MSTRG.4904.1
MSTRG.4905	MSTRG.4905.1
MSTRG.4906	MSTRG.4906.1
MSTRG.4907	MSTRG.4907.1
MSTRG.4908	MSTRG.4908.1
MSTRG.4909	MSTRG.4909.1
MSTRG.4910	MSTRG.4910.1
MSTRG.4911	MSTRG.4911.1
MSTRG.4912	MSTRG.4912.1
MSTRG.4913	MSTRG.4913.1
MSTRG.4914	MSTRG.4914.1
MSTRG.4915	MSTRG.4915.1
MSTRG.4916	MSTRG.4916.1
MSTRG.4917	MSTRG.4917.1
MSTRG.4918	MSTRG.4918.1
MSTRG.4919	MSTRG.4919.1
MSTRG.4921	MSTRG.4921.1
MSTRG.4922	MSTRG.4922.1
MSTRG.4923	MSTRG.4923.1
MSTRG.4924	MSTRG.4924.1
MSTRG.4925	MSTRG.4925.1
MSTRG.4927	MSTRG.4927.1
MSTRG.4926	MSTRG.4926.1
MSTRG.4928	MSTRG.4928.1
MSTRG.4929	MSTRG.4929.1
MSTRG.4930	MSTRG.4930.1
MSTRG.4931	MSTRG.4931.1
MSTRG.4932	MSTRG.4932.1
MSTRG.4920	MSTRG.4920.1
MSTRG.4933	MSTRG.4933.1
MSTRG.4934	MSTRG.4934.1
MSTRG.4935	MSTRG.4935.1
MSTRG.4936	MSTRG.4936.1
MSTRG.4937	MSTRG.4937.1
MSTRG.4938	MSTRG.4938.1
MSTRG.4939	MSTRG.4939.1
MSTRG.4940	MSTRG.4940.1
MSTRG.4941	MSTRG.4941.1
MSTRG.4943	MSTRG.4943.1
MSTRG.4942	MSTRG.4942.1
MSTRG.4944	MSTRG.4944.1
MSTRG.4945	MSTRG.4945.1
MSTRG.4946	MSTRG.4946.1
MSTRG.4947	MSTRG.4947.1
MSTRG.4948	MSTRG.4948.1
MSTRG.4949	MSTRG.4949.1
MSTRG.4950	MSTRG.4950.1
MSTRG.4951	MSTRG.4951.1
MSTRG.4952	MSTRG.4952.1
MSTRG.4953	MSTRG.4953.1
MSTRG.4954	MSTRG.4954.1
MSTRG.4955	MSTRG.4955.1
MSTRG.4956	MSTRG.4956.1
MSTRG.4957	MSTRG.4957.1
MSTRG.4958	MSTRG.4958.1
MSTRG.4959	MSTRG.4959.1
MSTRG.4960	MSTRG.4960.1
MSTRG.4961	MSTRG.4961.1
MSTRG.4962	MSTRG.4962.1
MSTRG.4963	MSTRG.4963.1
MSTRG.4964	MSTRG.4964.1
MSTRG.4965	MSTRG.4965.1
MSTRG.4966	MSTRG.4966.1
MSTRG.4968	MSTRG.4968.1
MSTRG.4967	MSTRG.4967.1
MSTRG.4969	MSTRG.4969.1
MSTRG.4970	MSTRG.4970.1
MSTRG.4971	MSTRG.4971.1
MSTRG.4972	MSTRG.4972.1
MSTRG.4973	MSTRG.4973.1
MSTRG.4974	MSTRG.4974.1
MSTRG.4975	MSTRG.4975.1
MSTRG.4976	MSTRG.4976.1
MSTRG.4977	MSTRG.4977.1
MSTRG.4978	MSTRG.4978.1
MSTRG.4979	MSTRG.4979.1
MSTRG.4980	MSTRG.4980.1
MSTRG.4981	MSTRG.4981.1
MSTRG.4982	MSTRG.4982.1
MSTRG.4983	MSTRG.4983.1
MSTRG.4984	MSTRG.4984.1
MSTRG.4985	MSTRG.4985.1
MSTRG.4986	MSTRG.4986.1
MSTRG.4987	MSTRG.4987.1
MSTRG.4987	MSTRG.4987.2
MSTRG.4988	MSTRG.4988.1
MSTRG.4989	MSTRG.4989.1
MSTRG.4990	MSTRG.4990.1
MSTRG.4991	MSTRG.4991.1
MSTRG.4992	MSTRG.4992.1
MSTRG.4993	MSTRG.4993.1
MSTRG.4994	MSTRG.4994.1
MSTRG.4997	MSTRG.4997.1
MSTRG.4998	MSTRG.4998.1
MSTRG.4995	MSTRG.4995.1
MSTRG.4996	MSTRG.4996.1
MSTRG.4999	MSTRG.4999.1
MSTRG.5000	MSTRG.5000.1
MSTRG.5001	MSTRG.5001.1
