"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.96",426.002612688233,-1.40754908343931,1.98806126507295,-0.708000859011586,NA,NA
"MSTRG.97",305.841457251584,1.36933899999893,1.69300957321701,0.808819407557722,0.418619031217599,0.671908676606979
"MSTRG.109",0,NA,NA,NA,NA,NA
"MSTRG.112",0,NA,NA,NA,NA,NA
"MSTRG.98",1932.65381232196,-1.19043177680073,0.675738948555675,-1.76167405970184,0.0781243830639398,0.23531516032487
"MSTRG.99",208.748950126048,-1.57161951852091,1.84830454155591,-0.850303336482585,0.395156462072455,0.650236212281888
"MSTRG.100",287.145326038789,1.33315692302398,1.33661926998535,0.997409623638447,0.318565721986648,0.57789571763943
"MSTRG.102",13275.1030554941,-2.32019421942923,0.703170578847053,-3.29961788679144,0.000968165547766417,0.00771175403216096
"MSTRG.101",0.216798178141589,0.701537152199774,4.02456501467947,0.174313782891055,0.861618867887959,NA
"MSTRG.103",683.531826643912,0.49479466839324,1.30492504231293,0.379174781960071,0.704558076890907,0.866218906194625
"MSTRG.104",82.0431539360455,0.736209858974413,1.70904019678948,0.430773869659369,0.666632801058688,0.846500525701006
"MSTRG.105",663.827976435439,0.844956096997649,1.02268976148784,0.826209598273851,0.408685204411402,0.663009933250557
"MSTRG.106",17.5479970365193,6.0780584439442,2.0522036840996,2.96172280121937,0.00305923067644791,0.0199142616033818
"MSTRG.107",387.650129308039,-3.40911655900872,1.14404856601158,-2.97987048827281,0.00288370276423271,0.0190365069603581
"MSTRG.108",203.742749636061,-0.573424903537167,1.17464711407484,-0.488167805178496,0.625430986654944,0.823614934812756
"MSTRG.111",456.044707502842,-2.25081444679311,0.74217319581267,-3.03273475718629,0.00242348512835181,0.0165833726424512
"MSTRG.110",129.635166352941,1.63925316661447,1.6299499574427,1.00570766552022,0.31455621468582,0.573770198965063
"MSTRG.122",46.0925326032795,4.10049373277024,1.95004739900069,2.10276618654067,0.035486213167262,0.134710847753612
"MSTRG.123",40.7480429056643,8.27830525011704,2.32986544532002,3.5531258969249,0.000380682229533542,0.00358614157334911
"MSTRG.114",0,NA,NA,NA,NA,NA
"MSTRG.117",0,NA,NA,NA,NA,NA
"MSTRG.121",1.17412905605886,3.16527301429196,3.92839891051956,0.805741241251216,0.420392064526078,NA
"MSTRG.113",740.298336014383,-0.990228977351616,1.12561911203215,-0.879719406650702,0.379011333577808,0.637686284798503
"MSTRG.115",989.709827617894,-2.22378123024036,1.45711173064961,-1.52615697442018,0.12697077578258,0.324893123586141
"MSTRG.116",25.3254769661966,4.60363669010461,2.01176110437688,2.28836151573302,0.0221164768421077,0.095664837619425
"MSTRG.118",1095.06448168577,-0.615860814177599,0.8706101905273,-0.707389852402936,0.479324241285642,0.721492212519634
"MSTRG.119",544.76122866816,3.34745265774039,1.37923234574217,2.42704042438847,0.0152225595902728,0.0719419703868575
"MSTRG.120",83.3529773971296,2.44632247896118,1.78651339068417,1.36932781568703,0.170896826918457,0.388540285375047
"MSTRG.124",1218.40905422437,-1.1913680434665,0.799467777732294,-1.4902014523285,0.136171274640099,0.338813924868972
"MSTRG.125",607.892388071544,-0.276799147551129,1.45371006196447,-0.19040877186822,0.848988824460401,0.934911788748244
"MSTRG.137",71.7646328759994,9.09451320649021,3.04751064192725,2.98424329725681,0.00284280627794625,0.0188218583107656
"MSTRG.127",0,NA,NA,NA,NA,NA
"MSTRG.130",0,NA,NA,NA,NA,NA
"MSTRG.131",0,NA,NA,NA,NA,NA
"MSTRG.126",1571.96878141067,-1.04508504201588,0.621707488323344,-1.68099156218035,0.0927645535194413,0.262844605468031
"MSTRG.128",243.202782916032,-0.490418693197654,1.76573075214443,-0.277742624464151,0.781209937783461,0.901893359388105
"MSTRG.129",26.3119168507299,7.64720528429834,2.29051598530243,3.33863868812451,0.000841899919071259,0.00685050303713853
"MSTRG.132",360.351192442938,-2.8632825267085,1.32083732359611,-2.16777832936529,0.0301755564148231,0.119688249860378
"MSTRG.133",959.959794761795,-1.66505833692992,1.1182866535518,-1.48893696588572,0.136503968211004,0.33944307111471
"MSTRG.134",13.5668449672398,5.03709854263341,3.29968569044058,1.52653889345468,0.126875711979047,0.324893123586141
"MSTRG.135",4627.19553349542,-1.5421897458725,0.641097526315036,-2.40554624307607,0.0161483080790501,0.0753341717572303
"MSTRG.140",226.545340286182,-1.46387127818156,1.2971633149721,-1.128517327992,0.259101503046782,0.510610769759556
"MSTRG.139",1192.03330268545,-1.63941748677452,0.992591902077659,-1.6516530946333,0.0986052897177049,0.274659233797595
"MSTRG.142",804.971511106637,-2.07107538573998,1.52931843052244,-1.35424731985507,0.175657486833704,0.395854133624886
"MSTRG.146",441.912091612149,0.527222911290685,1.46967667471824,0.358733944928236,0.719794131942679,0.872282355664185
"MSTRG.147",381.07833396924,-4.0260991865307,2.14967068596249,-1.87289114226725,NA,NA
"MSTRG.148",292.76949335242,2.05802697562235,1.29781589339878,1.58576188355398,0.112793335228259,0.299210101884744
"MSTRG.149",588.970364409473,-2.8949126451559,1.17897426205154,-2.45545024886162,0.0140708228078382,0.0679283187055955
"MSTRG.150",107.692626702059,3.01162609602178,2.01041211375544,1.49801430035958,0.134129535078755,0.336222309412088
"MSTRG.152",447.28710961059,4.45915973809868,0.865354640260249,5.15298529716974,2.56372072582542e-07,7.61587831489251e-06
"MSTRG.153",106.95219510046,6.32528553514704,1.61526227344216,3.91594952667825,9.00490875022912e-05,0.00106328794097277
"MSTRG.154",246.782413053932,-1.12546983985041,2.10607399833537,-0.534392353136675,NA,NA
"MSTRG.155",241.881642745827,0.331926850699944,1.46746747743404,0.226190260298198,0.821053445486817,0.922329845875497
"MSTRG.156",1014.37718474321,-1.69677103169206,0.922668352176296,-1.83898258533511,0.0659177475288987,0.209507610246817
"MSTRG.157",305.829435683292,0.88239361438121,0.874194097298428,1.00937951549675,0.312792658680329,0.571671348359605
"MSTRG.158",361.550838144268,2.35126913818713,2.27351671151461,1.0341991885429,0.301043053428932,0.558376684333247
"MSTRG.160",72.8602722905169,7.12734435449165,2.02548279609978,3.51883727090443,0.000433442484464639,0.00397966120854737
"MSTRG.161",503.223268215616,0.244933136325135,1.20752929407897,0.202838256203097,NA,NA
"MSTRG.162",72.6508704448532,0.395773110110862,1.57462892376853,0.251343731933786,0.801548366878088,0.911096645739543
"MSTRG.163",82.3707101287889,0.485908661609873,1.13977516895398,0.426319746951334,0.66987487071153,0.848316783942683
"MSTRG.180",135.788623861473,-3.31800885887892,3.23579029653636,-1.0254091133256,NA,NA
"MSTRG.179",458.795387531846,-1.15085023806165,1.08270140128166,-1.0629433347914,0.287807649376191,0.542975822386634
"MSTRG.173",38.9573663025208,-4.80758683830091,3.11431833664592,-1.54370437399749,NA,NA
"MSTRG.174",0.191246123747928,0.543286643959057,4.03798351762447,0.134544046945162,0.892972383267158,NA
"MSTRG.177",0,NA,NA,NA,NA,NA
"MSTRG.164",536.391411708423,0.403515966793931,1.33188424754829,0.302966243152675,0.761915587350475,0.893743671468529
"MSTRG.165",9690.46846557526,0.013602093792325,0.537399527388915,0.0253109522786781,0.979806938075664,0.990290557304244
"MSTRG.166",3160.48985485925,1.53889092180052,0.878368863542215,1.75198710436365,0.0797760253669261,0.237929611911079
"MSTRG.167",440.757250977807,-3.57686163349875,1.63580611354734,-2.18660488176201,0.0287713806691929,0.115672693710837
"MSTRG.168",5946.00208070178,0.0237755631604828,0.681278849794119,0.0348984313364017,0.972160731465004,0.986747975560022
"MSTRG.169",109.12629377141,9.69917414405836,2.9709696935454,3.26464930461269,0.00109599682983579,0.00857029833024103
"MSTRG.170",694.410193697611,0.642804516561459,0.780025187739094,0.824081743340405,0.409893112845322,0.66384917752265
"MSTRG.171",1.60043428166826,3.60489651850297,3.92272735109639,0.918977077898471,0.358107561809012,NA
"MSTRG.172",49.5804065592763,2.40290312382047,2.20341486161195,1.09053595202793,0.275477125331593,0.528503782735086
"MSTRG.175",279.486421213153,-1.01340360127961,1.54179222279962,-0.657289345667766,0.510994885869437,0.746473243001005
"MSTRG.176",482.278685403587,8.60294586367715,1.35464434239661,6.3507044575678,2.14331133548548e-10,2.18793118056059e-08
"MSTRG.178",11998.3875877407,1.21058738464182,0.688604459601648,1.75803012565754,0.0787423835672907,0.236164055843244
"MSTRG.182",3029.33289818566,0.765737205332385,1.00647522047391,0.760810787742821,0.446770090049616,0.694483397450069
"MSTRG.185",14.478075946314,6.78539949548221,3.9085240094441,1.73605163460344,0.0825547050906316,0.243696562597591
"MSTRG.184",176.627801489797,1.89871040063176,1.59583262327992,1.18979294753941,0.234127782177872,0.478438738139276
"MSTRG.187",213.880190259989,-0.678443078976871,1.25500565171338,-0.540589660333908,0.588790446194562,0.79960626652715
"MSTRG.190",183.033172266875,4.77925703632233,1.49153439553073,3.20425532970814,0.00135412329495606,0.0101572815491394
"MSTRG.192",1120.39818414981,-1.76153040733677,0.802283297192405,-2.19564636768739,0.0281172647025423,0.113515535668288
"MSTRG.193",11.3066243718502,0.103865948951204,3.74184847938298,0.0277579248661428,0.977855224113025,0.989438058049266
"MSTRG.194",8391.86819222039,-2.10484518168853,0.708874458249242,-2.96927778564206,0.00298500619745135,0.0195781153496256
"MSTRG.196",1184.44401518018,-7.8216590230503,1.98935762557725,-3.93175109517109,8.43293536566326e-05,0.00100638352369677
"MSTRG.197",400.068054947667,-5.63298743191711,2.19716700479547,-2.56375023820344,0.0103548027770456,0.053068954990162
"MSTRG.195",12803.6997851431,-3.55177259491186,0.684431483252084,-5.18937641213634,2.1099948938573e-07,6.43835126715315e-06
"MSTRG.198",6045.34386015433,-0.07095939815678,0.774022733816959,-0.0916761162903524,0.926955373903518,0.967628696993828
"MSTRG.199",3772.37587072943,-0.130227780459754,0.735948384885501,-0.176952328633774,0.859545834806797,0.937813168839873
"MSTRG.201",12259.6851466939,-2.89480575716982,0.613781258986967,-4.71634758276528,2.40116092550126e-06,4.95636691773044e-05
"MSTRG.203",0,NA,NA,NA,NA,NA
"MSTRG.202",33.1373254476624,0.326514379239788,2.14079236990718,0.152520339585266,0.87877654943669,0.94636826255151
"MSTRG.204",213.169096107375,-0.147212041757372,2.1007220290819,-0.070076878196831,NA,NA
"MSTRG.205",28.6641264972272,7.77038670076005,3.39070922787274,2.29167002492722,0.0219246913648705,0.0950549649946449
"MSTRG.206",199.998139269245,2.49332789914547,1.613892980639,1.54491526331459,0.122366761016864,0.316821849079632
"MSTRG.207",86.3902219816356,-4.19819794739934,2.68508536506577,-1.56352494487508,NA,NA
"MSTRG.209",130.273813130081,-1.03735200284603,2.45820693436212,-0.421995393612058,0.673028379703139,0.850392221861882
"MSTRG.210",353.151779235785,-2.02152628159276,1.49478990244259,-1.35238154759371,0.176253289262751,0.396781913618972
"MSTRG.213",0,NA,NA,NA,NA,NA
"MSTRG.214",37.6246049455456,-9.47971676104807,2.48544517928511,-3.81409207495565,0.000136684504698718,0.00153790611549288
"MSTRG.212",1332.26529342238,-2.29527061875629,1.28053178844962,-1.79243548614693,0.073063234700131,0.225021136162307
"MSTRG.215",457.778145485821,-4.12702880758231,1.46361706146465,-2.81974630949736,0.0048061629741278,0.0292194932520201
"MSTRG.217",451.887948600245,-3.8746764796942,1.1026300251165,-3.51403135361275,0.000441360714143775,0.00403582888901672
"MSTRG.221",274.489291460169,0.97329134721827,1.67205852002264,0.58209167655513,0.560504931327913,0.779921050958651
"MSTRG.223",33.3118333187038,3.75037062488198,2.07678141467157,1.80585717802905,0.0709406514301858,0.220221606395576
"MSTRG.222",11126.0674549013,-1.60039889852977,0.688341856769153,-2.3250059295268,0.0200716431412092,0.0889255386435863
"MSTRG.218",986.560801790366,-0.210371997327179,1.01955443185801,-0.2063371907901,0.836527529473516,0.93105041415979
"MSTRG.219",14.8584901980156,5.16799268921123,3.1470323937981,1.64217969265135,0.100552769908402,0.278310833941693
"MSTRG.220",135.646659150101,-2.41721874954045,2.20709988570249,-1.09520133873374,0.273428439332481,0.526733221009509
"MSTRG.224",325.706641727719,0.272050638538512,0.917125360181166,0.29663408117378,0.766745888332849,0.895949468261393
"MSTRG.227",36.5900360265921,8.12257811526334,3.27459447214718,2.48048367037562,0.0131204273368927,0.0641793367481808
"MSTRG.228",740.86657151351,0.644586044409633,0.94496022443225,0.68213034553588,0.495156533914619,0.732847333508272
"MSTRG.229",261.186846963679,1.06510426225887,1.09850874518931,0.969591063269431,0.332250369237279,0.592478862341655
"MSTRG.231",376.408662687229,0.925083249362341,1.85543675344548,0.498579780552744,0.618075452309207,0.819461100131599
"MSTRG.233",206.58966421968,-1.27654114599846,2.10300094072913,-0.607009308115606,0.54384473492257,0.769758823774183
"MSTRG.232",1332.91025254484,1.21350124940589,0.548929145140116,2.21067010223358,0.0270586903621556,0.110287489682993
"MSTRG.243",289.296183640496,3.8062842252041,0.92802339844091,4.10149596615635,4.1048766431863e-05,0.000557359852797327
"MSTRG.245",174.032284591563,-4.61978744227216,2.04151607496889,-2.2629199441119,NA,NA
"MSTRG.237",0,NA,NA,NA,NA,NA
"MSTRG.234",581.011755821925,0.739951123174594,0.883176898975906,0.837828892527205,0.402126809349048,0.656892921469372
"MSTRG.235",195.624756468315,1.28456808365622,1.21343942654281,1.05861739412578,0.289774061973103,0.544823554692499
"MSTRG.236",187.723682098518,-0.949115977185229,2.49793959458303,-0.379959539151171,0.703975449784569,0.866218906194625
"MSTRG.238",5770.76387347559,-1.05643062262187,0.82226624069868,-1.28477927261639,0.198869427454444,0.43101810478401
"MSTRG.239",2254.28429944078,-0.789287703294631,1.09304491140831,-0.722099975084913,0.470233013527713,0.714365887856375
"MSTRG.240",390.795797152744,-0.0641805500461786,1.24113119855885,-0.0517113340803152,0.95875870603406,0.981484320362518
"MSTRG.241",1416.74611529908,-0.428233490165014,0.662014800020713,-0.646863922304479,0.517720017194673,0.751095358278938
"MSTRG.242",136.439624104885,-0.107882769902687,1.95914976536922,-0.055066116848068,0.956085790007409,0.980880781156285
"MSTRG.246",322.234663007126,-0.101814775437048,0.609920131575569,-0.166931324555621,0.86742408552417,0.941847646634154
"MSTRG.248",272.647842261781,-5.76547913016947,2.25520371644404,-2.55652253857597,NA,NA
"MSTRG.247",217.818327139891,-1.58199563907265,2.14121227826377,-0.738831761396135,NA,NA
"MSTRG.249",234.396675043616,0.515601469391239,2.07060953810779,0.249009511403303,NA,NA
"MSTRG.250",24.7599918752892,7.55955313263514,2.20282501927157,3.43175380091468,0.000599691702842802,0.00521202641735436
"MSTRG.251",30.1786601241114,7.84472762397664,2.20048899119349,3.5649928972023,0.000363866042282389,0.00346846501594987
"MSTRG.252",23.7295440505441,7.49811126274049,2.64640037177777,2.83332459544037,0.00460665819720749,0.0281897356383885
"MSTRG.253",1016.0104317007,-3.20464450814047,2.00266172507159,-1.60019261766532,NA,NA
"MSTRG.254",27.3836615989152,6.06262863552521,2.97908229071196,2.03506585045568,0.0418442475489912,0.153339303094876
"MSTRG.255",62.290048467013,0.186581681954621,2.12872656643282,0.0876494355342604,0.930155309467562,0.968897399815515
"MSTRG.256",252.136410073761,-6.48414929403513,1.09905065158308,-5.89977294012364,3.64002155429751e-09,2.32237511552311e-07
"MSTRG.259",157.690653539857,-1.92748129109497,1.33762758911001,-1.44097004785721,0.149593144832589,0.358927654556653
"MSTRG.261",218.080564683723,-3.07695681557946,1.66022383826155,-1.85333853464085,0.0638338512277732,0.204887875059262
"MSTRG.260",610.38925328054,0.286500561980183,0.982422801739841,0.291626539482592,0.770572181478657,0.898427476463902
"MSTRG.262",55.3984358316768,8.72129081659993,1.87396967907156,4.65391244799692,3.25695141169348e-06,6.55417695374661e-05
"MSTRG.263",4.8375389935302,-0.0964920738705457,3.76301997773057,-0.0256421901668295,0.979542734235378,NA
"MSTRG.265",1731.93399799753,-1.18977438625817,1.88400479781818,-0.631513458795868,0.527704851965785,0.758730753244588
"MSTRG.278",6.06461963259007,5.52970056680174,3.58743257698874,1.54140891797424,0.123217294939382,0.318509899832946
"MSTRG.279",400.38293273699,-0.0694705459972708,1.87546652356185,-0.0370417414144689,0.970451723726666,0.986342660253162
"MSTRG.280",146.353529442749,-4.21523053531397,3.7290257020611,-1.13038387828331,NA,NA
"MSTRG.268",12.2444887274709,6.54378073464618,3.90884566332785,1.67409544869957,NA,NA
"MSTRG.270",11.9558706924576,2.26763448304797,3.5407546302519,0.640438188987596,0.52188776192794,0.754866695435969
"MSTRG.272",12.6638205332062,6.59234610096443,3.90877661706554,1.6865497179303,NA,NA
"MSTRG.266",548.934399183842,-1.10035744641717,1.14446893480531,-0.961456805819161,0.336322533771012,0.596613859670568
"MSTRG.267",46.7552970908906,4.20895552868211,1.39007146849633,3.02786987868691,0.00246284109790477,0.0167607531444683
"MSTRG.269",47.3099891788971,8.49344193253004,2.53201249772799,3.35442338462046,0.000795305735724403,0.00656171058519421
"MSTRG.271",50.5002150277463,8.58773057134072,2.07120764382508,4.1462431818188,3.37974870149624e-05,0.000469693046647294
"MSTRG.273",386.508968395167,-0.044006568733227,1.22185247581593,-0.0360162700524384,0.971269385745025,0.986747975560022
"MSTRG.274",318.806142058642,7.97624408133252,1.32937119991879,6.0000126991015,1.97302097944824e-09,1.36759583816199e-07
"MSTRG.275",226.055377579085,0.469205040021456,2.40937675122062,0.194741249903632,0.845595517332775,0.933715234303847
"MSTRG.276",833.885339462813,-0.468154263363769,1.26439708666591,-0.370258891214505,0.711189600665923,0.868845167939671
"MSTRG.277",65.7741364759606,1.97481348468082,2.2760933362452,0.867632909966078,0.385595324238039,0.642315664718728
"MSTRG.281",2120.20573867398,-1.13160801787233,0.546832050157764,-2.06938861309584,0.0385096341879831,0.14323440950542
"MSTRG.282",35.9629455171101,8.09755412347731,3.65466525827244,2.2156760062083,NA,NA
"MSTRG.283",378.272846433353,0.212074678428536,1.04690062435097,0.202573838906641,0.839468139558687,0.932105976377386
"MSTRG.284",21.4557462058189,2.82685415869631,1.79887918179186,1.5714530399315,0.116077454130518,0.305586890784196
"MSTRG.285",199.189220270595,0.809581772754456,1.15839266799426,0.698883716310319,0.484624704685343,0.725096710048197
"MSTRG.288",3.07765434830405,-1.61535804626711,3.78892849363439,-0.426336376888876,0.669862754608745,NA
"MSTRG.287",198.989939973573,2.48794825678766,0.731079167831649,3.40311742730518,0.000666216408343647,0.00566738185552334
"MSTRG.286",1506.86754172869,0.749594583464024,0.553480489678525,1.35432882900607,0.175631492570972,0.395854133624886
"MSTRG.290",33.4209010476577,7.9920331381101,2.32875970643637,3.43188398357341,0.000599403918321325,0.00521202641735436
"MSTRG.291",10.9383662481798,6.38133038517897,3.21538183763864,1.98462599697502,NA,NA
"MSTRG.289",2611.41337834834,0.840071072416976,0.680566655506637,1.23437001448682,0.217065057226743,0.457388539613267
"MSTRG.293",768.81007455628,-1.43458461882465,1.22403659654746,-1.17201121508219,0.241192553486448,0.488231533550947
